11426,-1918720,-1760332,158388,825
11427,-1942016,-1783406,158610,816
11428,-1964288,-1806466,157822,803
11429,-1988608,-1829510,159098,800
11430,-2010624,-1852540,158084,786
11431,-2034176,-1875554,158622,779
11432,-2057216,-1898552,158664,771
11433,-2079744,-1921535,158209,760
11434,-2103296,-1944501,158795,754
11435,-2125568,-1967451,158117,743
11436,-2149376,-1990384,158992,739
11437,-2170880,-2013300,157580,725
11438,-2195456,-2036199,159257,725
11439,-2216704,-2059081,157623,711
11440,-2240256,-2081946,158310,706
11441,-2263040,-2104792,158248,699
11442,-2285312,-2127620,157692,690
11443,-2308864,-2150430,158434,686
11444,-2330368,-2173222,157146,674
11445,-2353920,-2195994,157926,670
11446,-2376192,-2218747,157445,662
11447,-2398720,-2241482,157238,655
11448,-2421760,-2264196,157564,650
11449,-2443264,-2286891,156373,640
11450,-2466816,-2309566,157250,637
11451,-2488320,-2332220,156100,627
11452,-2511872,-2354854,157018,625
11453,-2532864,-2377467,155397,613
11454,-2556672,-2400060,156612,612
11455,-2577664,-2422631,155033,601
11456,-2600960,-2445180,155780,598
11457,-2622720,-2467708,155012,591
11458,-2644992,-2490214,154778,585
11459,-2667264,-2512697,154567,579
11460,-2689280,-2535159,154121,573
11461,-2711808,-2557597,154211,568
11462,-2733312,-2580013,153299,560
11463,-2755840,-2602405,153435,556
11464,-2777344,-2624774,152570,549
11465,-2800128,-2647120,153008,546
11466,-2820864,-2669441,151423,536
11467,-2844416,-2691739,152677,536
11468,-2864128,-2714012,150116,524
11469,-2888192,-2736261,151931,526
11470,-2908416,-2758485,149931,515
11471,-2930688,-2780683,150005,511
11472,-2952448,-2802857,149591,506
11473,-2973952,-2825005,148947,500
11474,-2995712,-2847127,148585,495
11475,-3017472,-2869223,148249,491
11476,-3038464,-2891294,147170,484
11477,-3060736,-2913337,147399,481
11478,-3081728,-2935354,146374,474
11479,-3103232,-2957344,145888,470
11480,-3124736,-2979307,145429,465
11481,-3145984,-3001243,144741,460
11482,-3167232,-3023151,144081,454
11483,-3188992,-3045031,143961,451
11484,-3209728,-3066883,142845,445
11485,-3230976,-3088707,142269,440
11486,-3252224,-3110502,141722,435
11487,-3273472,-3132268,141204,431
11488,-3293952,-3154006,139946,424
11489,-3315968,-3175714,140254,422
11490,-3335936,-3197393,138543,415
11491,-3357696,-3219042,138654,412
11492,-3377920,-3240661,137259,406
11493,-3399424,-3262250,137174,403
11494,-3419392,-3283809,135583,396
11495,-3441152,-3305337,135815,394
11496,-3461120,-3326834,134286,387
11497,-3482368,-3348300,134068,384
11498,-3502080,-3369735,132345,377
11499,-3523840,-3391139,132701,376
11500,-3543296,-3412511,130785,369
11501,-3564800,-3433851,130949,367
11502,-3584512,-3455158,129354,360
11503,-3604992,-3476434,128558,356
11504,-3625728,-3497676,128052,353
11505,-3645696,-3518886,126810,347
11506,-3665920,-3540063,125857,343
11507,-3686656,-3561206,125450,340
11508,-3705856,-3582316,123540,333
11509,-3727360,-3603392,123968,332
11510,-3745792,-3624435,121357,323
11511,-3767296,-3645443,121853,323
11512,-3785984,-3666417,119567,315
11513,-3806976,-3687356,119620,314
11514,-3826432,-3708260,118172,308
11515,-3845632,-3729129,116503,302
11516,-3866624,-3749963,116661,301
11517,-3885056,-3770762,114294,294
11518,-3906048,-3791525,114523,293
11519,-3924480,-3812251,112229,285
11520,-3944704,-3832942,111762,283
11521,-3964160,-3853596,110564,278
11522,-3983360,-3874214,109146,274
11523,-4003328,-3894795,108533,271
11524,-4021760,-3915339,106421,264
11525,-4041984,-3935846,106138,262
11526,-4060928,-3956315,104613,257
11527,-4080128,-3976747,103381,253
11528,-4099072,-3997141,101931,248
11529,-4118272,-4017497,100775,244
11530,-4137728,-4037814,99914,241
11531,-4155904,-4058093,97811,235
11532,-4176128,-4078334,97794,234
11533,-4193280,-4098535,94745,225
11534,-4213760,-4118697,95063,225
11535,-4231424,-4138820,92604,218
11536,-4250624,-4158904,91720,215
11537,-4269312,-4178947,90365,211
11538,-4287744,-4198951,88793,207
11539,-4306176,-4218915,87261,202
11540,-4325376,-4238838,86538,200
11541,-4342784,-4258720,84064,193
11542,-4361984,-4278562,83422,191
11543,-4379904,-4298363,81541,186
11544,-4398336,-4318122,80214,182
11545,-4416512,-4337841,78671,178
11546,-4434944,-4357517,77427,174
11547,-4452352,-4377152,75200,168
11548,-4471040,-4396745,74295,166
11549,-4488960,-4416295,72665,161
11550,-4506368,-4435803,70565,156
11551,-4525312,-4455269,70043,154
11552,-4541440,-4474691,66749,146
11553,-4561408,-4494071,67337,147
11554,-4576768,-4513407,63361,138
11555,-4596224,-4532700,63524,138
11556,-4612864,-4551950,60914,132
11557,-4630528,-4571155,59373,128
11558,-4648448,-4590317,58131,125
11559,-4665088,-4609434,55654,119
11560,-4682752,-4628507,54245,115
11561,-4700416,-4647535,52881,112
11562,-4717056,-4666519,50537,107
11563,-4734464,-4685457,49007,103
11564,-4751616,-4704351,47265,99
11565,-4768256,-4723199,45057,94
11566,-4785664,-4742001,43663,91
11567,-4802560,-4760758,41802,87
11568,-4819200,-4779468,39732,82
11569,-4835840,-4798133,37707,77
11570,-4853248,-4816751,36497,75
11571,-4868608,-4835322,33286,68
11572,-4886528,-4853847,32681,66
11573,-4902656,-4872325,30331,61
11574,-4918528,-4890756,27772,56
11575,-4935936,-4909140,26796,54
11576,-4951296,-4927476,23820,48
11577,-4968192,-4945764,22428,45
11578,-4984064,-4964005,20059,40
11579,-5000704,-4982197,18507,37
11580,-5016064,-5000342,15722,31
11581,-5032704,-5018438,14266,28
11582,-5048320,-5036485,11835,23
11583,-5064448,-5054484,9964,19
11584,-5080064,-5072433,7631,15
11585,-5095680,-5090334,5346,10
11586,-5111808,-5108185,3623,7
11587,-5126912,-5125987,925,1
11588,-5143040,-5143739,699,1
11589,-5157888,-5161441,3553,6
11590,-5174016,-5179093,5077,9
11591,-5188352,-5196695,8343,16
11592,-5204992,-5214246,9254,17
11593,-5218816,-5231747,12931,24
11594,-5235200,-5249197,13997,26
11595,-5249280,-5266597,17317,32
11596,-5264896,-5283945,19049,36
11597,-5279744,-5301242,21498,40
11598,-5294336,-5318487,24151,45
11599,-5309696,-5335681,25985,48
11600,-5324032,-5352824,28792,54
11601,-5338368,-5369914,31546,59
11602,-5354240,-5386952,32712,61
11603,-5366528,-5403937,37409,69
11604,-5384192,-5420871,36679,68
11605,-5395200,-5437751,42551,78
11606,-5412096,-5454579,42483,78
11607,-5424896,-5471354,46458,85
11608,-5439232,-5488076,48844,89
11609,-5454336,-5504744,50408,92
11610,-5467136,-5521359,54223,99
11611,-5481984,-5537921,55937,102
11612,-5495296,-5554428,59132,107
11613,-5509376,-5570882,61506,111
11614,-5523200,-5587281,64081,116
11615,-5537024,-5603626,66602,120
11616,-5550336,-5619917,69581,125
11617,-5563648,-5636153,72505,130
11618,-5577984,-5652335,74351,133
11619,-5590272,-5668461,78189,139
11620,-5604864,-5684533,79669,142
11621,-5617152,-5700549,83397,148
11622,-5630208,-5716509,86301,153
11623,-5644544,-5732414,87870,155
11624,-5656064,-5748264,92200,163
11625,-5670400,-5764058,93658,165
11626,-5681920,-5779795,97875,172
11627,-5695744,-5795476,99732,175
11628,-5708032,-5811101,103069,180
11629,-5720832,-5826670,105838,185
11630,-5733888,-5842182,108294,188
11631,-5744896,-5857637,112741,196
11632,-5759488,-5873035,113547,197
11633,-5769984,-5888376,118392,205
11634,-5783296,-5903660,120364,208
11635,-5795328,-5918887,123559,213
11636,-5807104,-5934056,126952,218
11637,-5819904,-5949167,129263,222
11638,-5831168,-5964221,133053,228
11639,-5843712,-5979216,135504,231
11640,-5854720,-5994154,139434,238
11641,-5867520,-6009033,141513,241
11642,-5878272,-6023854,145582,247
11643,-5890560,-6038616,148056,251
11644,-5901568,-6053319,151751,257
11645,-5913600,-6067804,154204,260
11646,-5924352,-6082230,157878,266
11647,-5936384,-6096598,160214,269
11648,-5946880,-6110910,164030,275
11649,-5958400,-6125166,166766,279
11650,-5969664,-6139367,169703,284
11651,-5979904,-6153512,173608,290
11652,-5992192,-6165581,173389,289
11653,-6001408,-6178972,177564,295
11654,-6013696,-6194127,180431,300
11655,-6022912,-6210249,187337,311
11656,-6034688,-6225851,191163,316
11657,-6044672,-6239762,195090,322
11658,-6055424,-6251048,195624,323
11659,-6065664,-6264775,199111,328
11660,-6075392,-6278452,203060,334
11661,-6086656,-6292079,205423,337
11662,-6095872,-6305655,209783,344
11663,-6106624,-6319182,212558,348
11664,-6116352,-6332658,216306,348
11665,-6126080,-6346085,220005,341
11666,-6136064,-6359461,223397,335
11667,-6145792,-6372788,226996,329
11668,-6155264,-6386064,230800,322
11669,-6165504,-6399290,233786,317
11670,-6174208,-6412465,238257,309
11671,-6184192,-6425589,241397,304
11672,-6193152,-6438661,245509,297
11673,-6202624,-6451682,249058,290
11674,-6211840,-6464650,252810,284
11675,-6220800,-6477564,256764,277
11676,-6229760,-6490425,260665,271
11677,-6239232,-6503232,264000,265
11678,-6247168,-6515983,268815,257
11679,-6257152,-6528679,271527,252
11680,-6264320,-6541318,276998,243
11681,-6274304,-6553899,279595,238
11682,-6281984,-6566422,284438,230
11683,-6290944,-6578886,287942,225
11684,-6299136,-6591289,292153,218
11685,-6307584,-6603632,296048,211
11686,-6315520,-6615912,300392,204
11687,-6323456,-6628130,304674,197
11688,-6332416,-6640283,307867,192
11689,-6338816,-6652372,313556,182
11690,-6348800,-6664395,315595,179
11691,-6354688,-6676351,321663,169
11692,-6363392,-6688239,324847,164
11693,-6371072,-6700059,328987,157
11694,-6377728,-6711809,334081,149
11695,-6386176,-6723489,337313,144
11696,-6393088,-6735098,342010,136
11697,-6400512,-6746635,346123,130
11698,-6407936,-6758099,350163,123
11699,-6414848,-6769489,354641,116
11700,-6421504,-6780806,359302,109
11701,-6429184,-6792047,362863,103
11702,-6435840,-6803213,367373,96
11703,-6442496,-6814304,371808,89
11704,-6449408,-6825317,375909,83
11705,-6455552,-6836254,380702,75
11706,-6462976,-6847114,384138,70
11707,-6468608,-6857897,389289,62
11708,-6475520,-6868602,393082,56
11709,-6481920,-6879229,397309,49
11710,-6487040,-6889777,402737,41
11711,-6494976,-6900248,405272,37
11712,-6499072,-6899471,400399,44
11713,-6507008,-6898617,391609,58
11714,-6511104,-6897687,386583,65
11715,-6518272,-6896680,378408,78
11716,-6523136,-6895600,372464,87
11717,-6529024,-6894446,365422,98
11718,-6534656,-6893220,358564,108
11719,-6539776,-6891923,352147,118
11720,-6545920,-6890555,344635,129
11721,-6550016,-6889119,339103,138
11722,-6556672,-6887616,330944,150
11723,-6560256,-6886047,325791,158
11724,-6566656,-6884412,317756,170
11725,-6570496,-6882715,312219,178
11726,-6576640,-6880955,304315,190
11727,-6579712,-6879135,299423,197
11728,-6586112,-6877256,291144,210
11729,-6589440,-6875320,285880,217
11730,-6594816,-6873327,278511,228
11731,-6598912,-6871351,272439,238
11732,-6603264,-6869411,266147,247
11733,-6607360,-6867419,260059,256
11734,-6611968,-6865374,253406,266
11735,-6615552,-6863278,247726,274
11736,-6620160,-6861132,240972,284
11737,-6623232,-6858935,235703,292
11738,-6628096,-6856689,228593,303
11739,-6630912,-6854394,223482,310
11740,-6635264,-6852051,216787,320
11741,-6638592,-6849660,211068,317
11742,-6641920,-6847223,205303,309
11743,-6645504,-6844739,199235,299
11744,-6648832,-6842210,193378,290
11745,-6651904,-6839636,187732,282
11746,-6655232,-6837018,181786,273
11747,-6658304,-6834356,176052,264
11748,-6661376,-6831651,170275,255
11749,-6663680,-6828904,165224,247
11750,-6667520,-6826116,158596,237
11751,-6668544,-6823286,154742,232
11752,-6673664,-6820416,146752,219
11753,-6673408,-6817507,144099,215
11754,-6678528,-6814558,136030,203
11755,-6678784,-6811571,132787,198
11756,-6682112,-6808547,126435,189
11757,-6684416,-6805485,121069,181
11758,-6685696,-6802387,116691,174
11759,-6688768,-6799253,110485,165
11760,-6689792,-6796083,106291,158
11761,-6692608,-6792879,100271,149
11762,-6692864,-6789642,96778,144
11763,-6696704,-6786371,89667,133
11764,-6695680,-6783067,87387,130
11765,-6699776,-6779731,79955,119
11766,-6699520,-6776364,76844,114
11767,-6701056,-6772966,71910,107
11768,-6703104,-6769538,66434,99
11769,-6703104,-6766080,62976,93
11770,-6705664,-6762593,56929,84
11771,-6705152,-6759078,53926,80
11772,-6706944,-6755535,48591,72
11773,-6707200,-6751966,44766,66
11774,-6708736,-6748369,39633,59
11775,-6708480,-6744747,36267,54
11776,-6709760,-6741100,31340,46
11777,-6709504,-6737428,27924,41
11778,-6710528,-6733732,23204,34
11779,-6710272,-6730012,19740,29
11780,-6711040,-6726270,15230,22
11781,-6710528,-6722505,11977,17
11782,-6711296,-6718719,7423,11
11783,-6710528,-6714912,4384,6
11784,-6710784,-6711084,300,0
11785,-6710528,-6707236,3292,4
11786,-6709760,-6703369,6391,9
11787,-6710272,-6699483,10789,16
11788,-6708736,-6695579,13157,19
11789,-6709248,-6691657,17591,26
11790,-6707456,-6687719,19737,29
11791,-6707712,-6683764,23948,35
11792,-6705664,-6679793,25871,38
11793,-6706176,-6675807,30369,45
11794,-6703872,-6671806,32066,47
11795,-6703872,-6667791,36081,53
11796,-6702080,-6663762,38318,57
11797,-6700288,-6659720,40568,60
11798,-6700288,-6655665,44623,66
11799,-6697472,-6651599,45873,68
11800,-6696448,-6647521,48927,73
11801,-6695680,-6643432,52248,78
11802,-6692096,-6639333,52763,78
11803,-6692352,-6635224,57128,85
11804,-6689024,-6631106,57918,86
11805,-6687232,-6626979,60253,90
11806,-6686208,-6622843,63365,94
11807,-6682624,-6618700,63924,95
11808,-6681856,-6614550,67306,100
11809,-6678016,-6610393,67623,101
11810,-6676992,-6606230,70762,105
11811,-6673408,-6602061,71347,106
11812,-6671872,-6597887,73985,110
11813,-6668288,-6593708,74580,111
11814,-6665984,-6589525,76459,114
11815,-6662912,-6585338,77574,116
11816,-6660608,-6581148,79460,119
11817,-6656512,-6576956,79556,119
11818,-6654720,-6572761,81959,123
11819,-6650368,-6568564,81804,123
11820,-6647808,-6564366,83442,125
11821,-6644224,-6560167,84057,126
11822,-6640896,-6555968,84928,127
11823,-6637056,-6551769,85287,128
11824,-6633984,-6547571,86413,130
11825,-6629632,-6543373,86259,130
11826,-6626304,-6539177,87127,131
11827,-6622720,-6534983,87737,132
11828,-6617856,-6530791,87065,131
11829,-6614784,-6526602,88182,133
11830,-6609664,-6522417,87247,131
11831,-6606336,-6518234,88102,133
11832,-6601472,-6514056,87416,132
11833,-6597632,-6509883,87749,133
11834,-6592512,-6505714,86798,131
11835,-6588672,-6501551,87121,132
11836,-6583296,-6497393,85903,130
11837,-6579200,-6493242,85958,130
11838,-6573568,-6489097,84471,128
11839,-6569984,-6484959,85025,129
11840,-6563584,-6480828,82756,126
11841,-6559744,-6476705,83039,126
11842,-6553600,-6472590,81010,123
11843,-6548992,-6468484,80508,122
11844,-6543360,-6464386,78974,120
11845,-6538240,-6460298,77942,119
11846,-6532352,-6456219,76133,116
11847,-6526976,-6452150,74826,114
11848,-6521600,-6448091,73509,112
11849,-6515456,-6444043,71413,109
11850,-6509568,-6440006,69562,106
11851,-6504448,-6435980,68468,105
11852,-6496768,-6431966,64802,99
11853,-6493184,-6427964,65220,100
11854,-6484480,-6423975,60505,93
11855,-6479872,-6419997,59875,92
11856,-6473216,-6416033,57183,88
11857,-6465792,-6412082,53710,83
11858,-6461184,-6408145,53039,82
11859,-6452736,-6404221,48515,75
11860,-6447360,-6400312,47048,72
11861,-6439936,-6396417,43519,67
11862,-6433280,-6392537,40743,63
11863,-6426112,-6388672,37440,58
11864,-6419968,-6384822,35146,54
11865,-6411520,-6380988,30532,47
11866,-6405888,-6377170,28718,44
11867,-6397184,-6373367,23817,37
11868,-6390784,-6369581,21203,33
11869,-6383360,-6365812,17548,27
11870,-6375168,-6362060,13108,20
11871,-6368512,-6358325,10187,15
11872,-6359808,-6354607,5201,8
11873,-6352896,-6350906,1990,3
11874,-6345216,-6347224,2008,3
11875,-6336000,-6343559,7559,11
11876,-6329856,-6339913,10057,15
11877,-6320128,-6336285,16157,25
11878,-6312960,-6332676,19716,31
11879,-6304256,-6329086,24830,39
11880,-6296064,-6325515,29451,46
11881,-6287872,-6321963,34091,54
11882,-6279168,-6318431,39263,62
11883,-6270720,-6314918,44198,70
11884,-6261760,-6311425,49665,79
11885,-6253312,-6307952,54640,87
11886,-6244608,-6304499,59891,95
11887,-6235136,-6301067,65931,105
11888,-6227200,-6297655,70455,113
11889,-6216960,-6294263,77303,124
11890,-6208768,-6290893,82125,132
11891,-6199296,-6287543,88247,142
11892,-6189568,-6284214,94646,152
11893,-6180864,-6280907,100043,161
11894,-6170624,-6277620,106996,173
11895,-6161920,-6274355,112435,182
11896,-6151680,-6271112,119432,194
11897,-6142720,-6267890,125170,203
11898,-6132224,-6264690,132466,216
11899,-6122496,-6261512,139016,227
11900,-6113024,-6258356,145332,237
11901,-6102272,-6255221,152949,250
11902,-6093056,-6252109,159053,261
11903,-6082048,-6248841,166793,274
11904,-6072576,-6246568,173992,286
11905,-6061568,-6244318,182750,301
11906,-6051840,-6242090,190250,314
11907,-6040576,-6239884,199308,329
11908,-6030592,-6237700,207108,343
11909,-6019840,-6235539,215699,355
11910,-6009088,-6233400,224312,341
11911,-5998080,-6231284,233204,327
11912,-5987584,-6229190,241606,313
11913,-5976320,-6227118,250798,299
11914,-5965568,-6225069,259501,284
11915,-5954304,-6223042,268738,269
11916,-5943040,-6221038,277998,254
11917,-5931776,-6219055,287279,239
11918,-5920768,-6217095,296327,224
11919,-5908992,-6215157,306165,208
11920,-5897728,-6213241,315513,193
11921,-5886208,-6211348,325140,177
11922,-5873920,-6209476,335556,159
11923,-5863424,-6207626,344202,145
11924,-5850112,-6205799,355687,126
11925,-5840128,-6203993,363865,112
11926,-5826048,-6202209,376161,91
11927,-5815808,-6200446,384638,77
11928,-5802496,-6198706,396210,57
11929,-5791232,-6196986,405754,40
11930,-5778432,-6195289,416857,21
11931,-5766144,-6193612,427468,3
11932,-5754112,-6191957,437845,14
11933,-5740800,-6190323,449523,34
11934,-5729536,-6188709,459173,51
11935,-5715712,-6187117,471405,73
11936,-5704192,-6165027,460835,54
11937,-5689856,-6142959,453103,41
11938,-5678848,-6120911,442063,22
11939,-5664000,-6098883,434883,9
11940,-5652992,-6076877,423885,9
11941,-5638400,-6054892,416492,23
11942,-5626112,-6032928,406816,40
11943,-5612544,-6010986,398442,55
11944,-5599232,-5989064,389832,70
11945,-5586176,-5967163,380987,86
11946,-5572352,-5945284,372932,101
11947,-5559552,-5923426,363874,118
11948,-5544704,-5901589,356885,130
11949,-5532928,-5879774,346846,149
11950,-5517056,-5857979,340923,160
11951,-5505280,-5836206,330926,179
11952,-5489920,-5814455,324535,191
11953,-5476864,-5792724,315860,207
11954,-5462272,-5771015,308743,221
11955,-5448960,-5749327,300367,236
11956,-5434112,-5727660,293548,250
11957,-5420288,-5706014,285726,265
11958,-5405952,-5684390,278438,279
11959,-5391104,-5662786,271682,292
11960,-5377792,-5641204,263412,308
11961,-5361920,-5619642,257722,320
11962,-5348864,-5598102,249238,337
11963,-5332736,-5576582,243846,348
11964,-5319168,-5555083,235915,363
11965,-5304064,-5533605,229541,376
11966,-5288704,-5512148,223444,389
11967,-5274880,-5490711,215831,405
11968,-5258496,-5469295,210799,400
11969,-5244672,-5447900,203228,387
11970,-5229312,-5426524,197212,377
11971,-5213440,-5405169,191729,367
11972,-5199360,-5383834,184474,354
11973,-5182976,-5362519,179543,346
11974,-5167872,-5341224,173352,335
11975,-5153024,-5319949,166925,323
11976,-5136640,-5298694,162054,315
11977,-5122048,-5277458,155410,303
11978,-5105408,-5256241,150833,295
11979,-5090304,-5235044,144740,284
11980,-5074432,-5213866,139434,274
11981,-5058048,-5192708,134660,266
11982,-5043456,-5171568,128112,254
11983,-5025792,-5150447,124655,248
11984,-5011200,-5129344,118144,235
11985,-4994304,-5108260,113956,228
11986,-4978176,-5087194,109018,218
11987,-4962304,-5066146,103842,209
11988,-4945664,-5045117,99453,201
11989,-4929792,-5024105,94313,191
11990,-4912384,-5003110,90726,184
11991,-4897280,-4982133,84853,173
11992,-4879104,-4961173,82069,168
11993,-4864256,-4940231,75975,156
11994,-4846080,-4919305,73225,151
11995,-4830464,-4898396,67932,140
11996,-4812800,-4877503,64703,134
11997,-4796160,-4856626,60466,126
11998,-4779776,-4835766,55990,117
11999,-4761600,-4814921,53321,111
12000,-4746240,-4794092,47852,100
12001,-4727552,-4773278,45726,96
12002,-4711680,-4752479,40799,86
12003,-4692992,-4731695,38703,82
12004,-4677120,-4710926,33806,72
12005,-4658688,-4690172,31484,67
12006,-4642048,-4669431,27383,58
12007,-4624128,-4648705,24577,53
12008,-4606720,-4627992,21272,46
12009,-4589056,-4607293,18237,39
12010,-4571392,-4586609,15217,33
12011,-4553984,-4565946,11962,26
12012,-4535552,-4545296,9744,21
12013,-4518656,-4524659,6003,13
12014,-4499712,-4504034,4322,9
12015,-4482816,-4483420,604,1
12016,-4463872,-4462818,1054,2
12017,-4446208,-4442228,3980,8
12018,-4428544,-4421648,6896,15
12019,-4409344,-4401079,8265,18
12020,-4392192,-4380521,11671,26
12021,-4372992,-4359973,13019,29
12022,-4355072,-4339435,15637,35
12023,-4336896,-4318906,17990,41
12024,-4317952,-4298386,19566,45
12025,-4299776,-4277876,21900,50
12026,-4280832,-4257374,23458,54
12027,-4262656,-4236880,25776,60
12028,-4243712,-4216395,27317,64
12029,-4224768,-4195917,28851,68
12030,-4206592,-4175447,31145,74
12031,-4187136,-4154983,32153,76
12032,-4168448,-4134527,33921,81
12033,-4149760,-4114076,35684,85
12034,-4130048,-4093632,36416,88
12035,-4111616,-4073194,38422,93
12036,-4092416,-4052761,39655,96
12037,-4072704,-4032333,40371,99
12038,-4054528,-4011910,42618,105
12039,-4034304,-3991491,42813,106
12040,-4014848,-3971077,43771,109
12041,-3996928,-3950666,46262,115
12042,-3975168,-3930258,44910,112
12043,-3958272,-3909853,48419,122
12044,-3936512,-3889451,47061,119
12045,-3918336,-3869052,49284,125
12046,-3898112,-3848654,49458,126
12047,-3878400,-3828258,50142,129
12048,-3858944,-3807863,51081,132
12049,-3838976,-3787469,51507,134
12050,-3819008,-3767075,51933,135
12051,-3799552,-3746682,52870,139
12052,-3779072,-3726288,52784,139
12053,-3759360,-3705893,53467,142
12054,-3739904,-3685498,54406,145
12055,-3718144,-3665101,53043,142
12056,-3700480,-3644703,55777,150
12057,-3677440,-3624302,53138,144
12058,-3660032,-3603899,56133,153
12059,-3637504,-3583492,54012,148
12060,-3618816,-3563083,55733,154
12061,-3597056,-3542670,54386,151
12062,-3577856,-3522253,55603,155
12063,-3556352,-3501831,54521,153
12064,-3536640,-3481405,55235,156
12065,-3515904,-3460973,54931,156
12066,-3494912,-3440535,54377,155
12067,-3474688,-3420092,54596,157
12068,-3453952,-3399642,54310,157
12069,-3432704,-3379186,53518,155
12070,-3412992,-3358722,54270,159
12071,-3390976,-3338250,52726,155
12072,-3371008,-3317771,53237,157
12073,-3349504,-3297283,52221,155
12074,-3328768,-3276786,51982,156
12075,-3307776,-3256280,51496,155
12076,-3287040,-3235765,51275,155
12077,-3265280,-3215239,50041,153
12078,-3244800,-3194703,50097,154
12079,-3223296,-3174156,49140,152
12080,-3201792,-3153598,48194,150
12081,-3181568,-3133028,48540,152
12082,-3158784,-3112446,46338,146
12083,-3139072,-3091852,47220,150
12084,-3116544,-3071245,45299,145
12085,-3095552,-3050624,44928,145
12086,-3073792,-3029990,43802,142
12087,-3052800,-3009342,43458,142
12088,-3030784,-2988679,42105,138
12089,-3009536,-2968001,41535,138
12090,-2988288,-2947308,40980,137
12091,-2965248,-2926599,38649,130
12092,-2945280,-2905874,39406,133
12093,-2922496,-2885132,37364,127
12094,-2900736,-2864373,36363,125
12095,-2879744,-2843597,36147,125
12096,-2856704,-2822803,33901,118
12097,-2835968,-2801991,33977,119
12098,-2813440,-2781160,32280,114
12099,-2791680,-2760310,31370,112
12100,-2769408,-2739441,29967,108
12101,-2747648,-2718552,29096,105
12102,-2725632,-2697642,27990,102
12103,-2703616,-2676712,26904,99
12104,-2681088,-2655760,25328,94
12105,-2659328,-2634787,24541,92
12106,-2636800,-2613793,23007,87
12107,-2614784,-2592775,22009,84
12108,-2592768,-2571736,21032,81
12109,-2569984,-2550672,19312,75
12110,-2547712,-2529586,18126,71
12111,-2525696,-2508475,17221,68
12112,-2502656,-2487340,15316,61
12113,-2481152,-2466180,14972,60
12114,-2457856,-2444995,12861,52
12115,-2436096,-2423785,12311,50
12116,-2412288,-2402548,9740,40
12117,-2391808,-2381285,10523,43
12118,-2366720,-2359996,6724,28
12119,-2346752,-2338679,8073,34
12120,-2321408,-2317334,4074,17
12121,-2301184,-2295962,5222,22
12122,-2276352,-2274561,1791,7
12123,-2255616,-2253131,2485,11
12124,-2231040,-2231672,632,2
12125,-2209792,-2210184,392,1
12126,-2185472,-2188666,3194,14
12127,-2163968,-2167117,3149,14
12128,-2139904,-2145538,5634,26
12129,-2118144,-2123927,5783,27
12130,-2094336,-2102285,7949,37
12131,-2071808,-2080611,8803,42
12132,-2049024,-2058905,9881,48
12133,-2024704,-2037166,12462,61
12134,-2003968,-2015394,11426,57
12135,-1978112,-1993589,15477,78
12136,-1957888,-1971750,13862,70
12137,-1932544,-1949877,17333,89
12138,-1910272,-1927969,17697,92
12139,-1887488,-1906027,18539,98
12140,-1863168,-1884049,20881,112
12141,-1841408,-1862036,20628,112
12142,-1816576,-1839987,23411,128
12143,-1794816,-1817901,23085,128
12144,-1770240,-1795779,25539,144
12145,-1747968,-1773619,25651,146
12146,-1723904,-1751422,27518,159
12147,-1700864,-1729188,28324,166
12148,-1677568,-1706915,29347,174
12149,-1653760,-1684604,30844,186
12150,-1630976,-1662254,31278,191
12151,-1606912,-1639865,32953,205
12152,-1583872,-1617437,33565,211
12153,-1560320,-1594969,34649,222
12154,-1536256,-1572460,36204,235
12155,-1513728,-1549911,36183,239
12156,-1489408,-1527322,37914,254
12157,-1465856,-1504691,38835,264
12158,-1443328,-1482019,38691,268
12159,-1417984,-1459305,41321,291
12160,-1395712,-1436549,40837,292
12161,-1371392,-1413750,42358,308
12162,-1348096,-1390909,42813,317
12163,-1324544,-1368025,43481,328
12164,-1300480,-1345097,44617,343
12165,-1276672,-1322126,45454,356
12166,-1253376,-1299111,45735,364
12167,-1229312,-1276052,46740,380
12168,-1206016,-1252948,46932,389
12169,-1181440,-1229799,48359,409
12170,-1158400,-1206605,48205,416
12171,-1134336,-1183366,49030,432
12172,-1110272,-1160081,49809,448
12173,-1087232,-1136751,49519,455
12174,-1061888,-1113374,51486,484
12175,-1039872,-1089950,50078,481
12176,-1014528,-1066480,51952,512
12177,-991488,-1042963,51475,519
12178,-967424,-1019398,51974,537
12179,-943104,-995786,52682,558
12180,-919552,-972127,52575,571
12181,-895488,-948419,52931,591
12182,-871936,-924663,52727,604
12183,-847104,-900858,53754,634
12184,-824320,-877005,52685,639
12185,-798976,-853102,54126,677
12186,-776192,-829151,52959,682
12187,-751360,-805150,53790,715
12188,-728064,-781099,53035,728
12189,-703232,-756998,53766,764
12190,-680192,-732848,52656,774
12191,-654848,-708646,53798,821
12192,-632320,-684395,52075,823
12193,-606976,-660093,53117,875
12194,-583680,-635739,52059,891
12195,-559360,-611335,51975,929
12196,-535040,-586879,51839,968
12197,-511744,-562372,50628,989
12198,-486400,-537813,51413,1057
12199,-463872,-513202,49330,1063
12200,-437760,-488539,50779,1159
12201,-415744,-463824,48080,1156
12202,-390400,-439057,48657,1246
12203,-366336,-414237,47901,1307
12204,-343040,-389364,46324,1350
12205,-317440,-364439,46999,1480
