Index,Date, Dcount ,Close, Delta 
FTSE,39897,59,3.90E+03,-2.90E-03
AUX,39897,59,9.36E+02,6.50E-03
CAC,39897,59,2.89E+03,6.60E-03
SSE,39905,59,2.43E+03,7.20E-03
DAX,39898,59,4.26E+03,8.50E-03
GSPC,39902,60,7.88E+02,-3.48E-02
DJI,39902,60,7.52E+03,-3.27E-02
IXIC,39902,60,1.50E+03,-2.81E-02
DAX,39899,60,4.20E+03,-1.31E-02
SSE,39906,60,2.42E+03,-2.30E-03
CAC,39898,60,2.89E+03,-5.00E-04
AUX,39898,60,9.38E+02,3.10E-03
FTSE,39898,60,3.93E+03,6.40E-03
HSI,39903,60,1.36E+04,8.90E-03
N225,39904,60,8.35E+03,2.99E-02
DAX,39902,61,3.99E+03,-5.10E-02
CAC,39899,61,2.84E+03,-1.78E-02
AUX,39899,61,9.23E+02,-1.66E-02
FTSE,39899,61,3.90E+03,-6.70E-03
HSI,39904,61,1.35E+04,-4.20E-03
SSE,39910,61,2.44E+03,8.00E-03
DJI,39903,61,7.61E+03,1.16E-02
GSPC,39903,61,7.98E+02,1.31E-02
IXIC,39903,61,1.53E+03,1.78E-02
N225,39905,61,8.72E+03,4.40E-02
CAC,39902,62,2.72E+03,-4.27E-02
SSE,39911,62,2.35E+03,-3.76E-02
FTSE,39902,62,3.76E+03,-3.49E-02
AUX,39902,62,9.16E+02,-7.50E-03
N225,39906,62,8.75E+03,3.40E-03
IXIC,39904,62,1.55E+03,1.51E-02
GSPC,39904,62,8.11E+02,1.66E-02
DJI,39904,62,7.76E+03,2.01E-02
DAX,39903,62,4.08E+03,2.39E-02
HSI,39905,62,1.45E+04,7.41E-02
HSI,39906,63,1.45E+04,1.60E-03
AUX,39903,63,9.23E+02,7.30E-03
DAX,39904,63,4.13E+03,1.13E-02
N225,39909,63,8.86E+03,1.24E-02
SSE,39912,63,2.38E+03,1.38E-02
DJI,39905,63,7.98E+03,2.79E-02
GSPC,39905,63,8.34E+02,2.87E-02
CAC,39903,63,2.81E+03,3.24E-02
IXIC,39905,63,1.60E+03,3.29E-02
FTSE,39903,63,3.93E+03,4.34E-02
N225,39910,64,8.83E+03,-2.80E-03
AUX,39904,64,9.25E+02,2.60E-03
DJI,39906,64,8.02E+03,5.00E-03
FTSE,39904,64,3.96E+03,7.50E-03
GSPC,39906,64,8.43E+02,9.70E-03
CAC,39904,64,2.84E+03,1.15E-02
IXIC,39906,64,1.62E+03,1.20E-02
SSE,39913,64,2.44E+03,2.70E-02
HSI,39909,64,1.50E+04,3.11E-02
DAX,39905,64,4.38E+03,6.07E-02
N225,39911,65,8.60E+03,-2.69E-02
AUX,39905,65,9.07E+02,-1.99E-02
IXIC,39909,65,1.61E+03,-9.30E-03
GSPC,39909,65,8.35E+02,-8.30E-03
DJI,39909,65,7.98E+03,-5.20E-03
HSI,39910,65,1.49E+04,-4.60E-03
DAX,39906,65,4.38E+03,7.00E-04
SSE,39916,65,2.51E+03,2.84E-02
FTSE,39905,65,4.13E+03,4.28E-02
CAC,39905,65,2.99E+03,5.37E-02
HSI,39911,66,1.45E+04,-3.04E-02
IXIC,39910,66,1.56E+03,-2.81E-02
GSPC,39910,66,8.16E+02,-2.39E-02
DJI,39910,66,7.79E+03,-2.34E-02
FTSE,39906,66,4.03E+03,-2.31E-02
AUX,39906,66,8.96E+02,-1.17E-02
CAC,39906,66,2.96E+03,-1.11E-02
DAX,39909,66,4.35E+03,-8.00E-03
SSE,39917,66,2.53E+03,5.40E-03
N225,39912,66,8.92E+03,3.74E-02
AUX,39909,67,8.70E+02,-2.90E-02
CAC,39909,67,2.93E+03,-9.80E-03
FTSE,39909,67,3.99E+03,-9.00E-03
DAX,39910,67,4.32E+03,-6.30E-03
SSE,39918,67,2.54E+03,3.50E-03
N225,39913,67,8.96E+03,5.40E-03
DJI,39911,67,7.84E+03,6.10E-03
GSPC,39911,67,8.25E+02,1.18E-02
IXIC,39911,67,1.59E+03,1.86E-02
HSI,39912,67,1.49E+04,2.95E-02
FTSE,39910,68,3.93E+03,-1.58E-02
CAC,39910,68,2.90E+03,-9.40E-03
N225,39916,68,8.92E+03,-4.40E-03
SSE,39919,68,2.53E+03,-8.00E-04
DAX,39911,68,4.36E+03,8.20E-03
AUX,39910,68,8.82E+02,1.40E-02
DJI,39912,68,8.08E+03,3.14E-02
GSPC,39912,68,8.57E+02,3.81E-02
IXIC,39912,68,1.65E+03,3.89E-02
HSI,39917,68,1.56E+04,4.55E-02
SSE,39920,69,2.50E+03,-1.19E-02
N225,39917,69,8.84E+03,-9.20E-03
DJI,39916,69,8.06E+03,-3.20E-03
FTSE,39911,69,3.93E+03,-1.30E-03
IXIC,39916,69,1.65E+03,5.00E-04
AUX,39911,69,8.84E+02,2.00E-03
GSPC,39916,69,8.59E+02,2.50E-03
HSI,39918,69,1.57E+04,5.70E-03
CAC,39911,69,2.92E+03,6.50E-03
DAX,39912,69,4.49E+03,3.06E-02
GSPC,39917,70,8.42E+02,-2.01E-02
DJI,39917,70,7.92E+03,-1.71E-02
IXIC,39917,70,1.63E+03,-1.67E-02
N225,39918,70,8.74E+03,-1.13E-02
HSI,39919,70,1.56E+04,-5.50E-03
AUX,39912,70,8.82E+02,-2.50E-03
DAX,39917,70,4.56E+03,1.47E-02
FTSE,39912,70,3.98E+03,1.48E-02
CAC,39912,70,2.97E+03,1.82E-02
SSE,39923,70,2.56E+03,2.14E-02
SSE,39924,71,2.54E+03,-8.50E-03
DAX,39918,71,4.55E+03,-1.60E-03
IXIC,39918,71,1.63E+03,7.00E-04
HSI,39920,71,1.56E+04,1.20E-03
N225,39919,71,8.76E+03,1.40E-03
CAC,39917,71,3.00E+03,8.80E-03
AUX,39916,71,8.91E+02,1.11E-02
GSPC,39918,71,8.52E+02,1.25E-02
DJI,39918,71,8.03E+03,1.38E-02
FTSE,39913,71,3.98E+03,0
SSE,39925,72,2.46E+03,-2.94E-02
CAC,39918,72,2.99E+03,-4.80E-03
AUX,39917,72,8.91E+02,-9.00E-04
HSI,39923,72,1.58E+04,9.60E-03
DJI,39919,72,8.13E+03,1.19E-02
DAX,39919,72,4.61E+03,1.31E-02
GSPC,39919,72,8.65E+02,1.55E-02
N225,39920,72,8.91E+03,1.74E-02
IXIC,39919,72,1.67E+03,2.68E-02
FTSE,39916,72,3.98E+03,0
HSI,39924,73,1.53E+04,-2.95E-02
AUX,39918,73,8.91E+02,7.00E-04
DJI,39920,73,8.13E+03,7.00E-04
SSE,39926,73,2.46E+03,1.10E-03
FTSE,39917,73,3.99E+03,1.30E-03
IXIC,39920,73,1.67E+03,1.60E-03
N225,39923,73,8.92E+03,1.90E-03
GSPC,39920,73,8.70E+02,5.00E-03
DAX,39920,73,4.68E+03,1.46E-02
CAC,39919,73,3.04E+03,1.76E-02
GSPC,39923,74,8.32E+02,-4.28E-02
DAX,39923,74,4.49E+03,-4.07E-02
IXIC,39923,74,1.61E+03,-3.88E-02
DJI,39923,74,7.84E+03,-3.56E-02
HSI,39925,74,1.49E+04,-2.67E-02
N225,39924,74,8.71E+03,-2.39E-02
AUX,39919,74,8.78E+02,-1.48E-02
SSE,39927,74,2.45E+03,-6.20E-03
FTSE,39918,74,3.97E+03,-5.20E-03
CAC,39920,74,3.09E+03,1.77E-02
CAC,39923,75,2.97E+03,-3.96E-02
SSE,39930,75,2.41E+03,-1.77E-02
AUX,39920,75,8.67E+02,-1.31E-02
N225,39925,75,8.73E+03,1.80E-03
DAX,39924,75,4.50E+03,3.40E-03
DJI,39924,75,7.97E+03,1.63E-02
FTSE,39919,75,4.05E+03,2.13E-02
GSPC,39924,75,8.50E+02,2.13E-02
IXIC,39924,75,1.64E+03,2.22E-02
HSI,39926,75,1.52E+04,2.26E-02
DJI,39925,76,7.89E+03,-1.04E-02
GSPC,39925,76,8.44E+02,-7.70E-03
SSE,39931,76,2.40E+03,-1.60E-03
IXIC,39925,76,1.65E+03,1.40E-03
CAC,39924,76,2.97E+03,1.50E-03
HSI,39927,76,1.53E+04,2.90E-03
FTSE,39920,76,4.09E+03,9.80E-03
N225,39926,76,8.85E+03,1.37E-02
AUX,39923,76,8.84E+02,2.05E-02
DAX,39925,76,4.59E+03,2.06E-02
HSI,39930,77,1.48E+04,-2.74E-02
FTSE,39923,77,3.99E+03,-2.49E-02
N225,39927,77,8.71E+03,-1.57E-02
DAX,39926,77,4.54E+03,-1.22E-02
AUX,39924,77,8.81E+02,-3.70E-03
IXIC,39926,77,1.65E+03,3.70E-03
DJI,39926,77,7.96E+03,8.90E-03
GSPC,39926,77,8.52E+02,9.90E-03
CAC,39925,77,3.03E+03,1.72E-02
SSE,39932,77,2.47E+03,2.78E-02
HSI,39931,78,1.46E+04,-1.92E-02
CAC,39926,78,3.01E+03,-5.50E-03
FTSE,39924,78,3.99E+03,-9.00E-04
N225,39930,78,8.73E+03,2.10E-03
SSE,39933,78,2.48E+03,3.80E-03
AUX,39925,78,8.91E+02,1.16E-02
DJI,39927,78,8.08E+03,1.50E-02
GSPC,39927,78,8.66E+02,1.68E-02
IXIC,39927,78,1.69E+03,2.55E-02
DAX,39927,78,4.67E+03,3.00E-02
N225,39931,79,8.49E+03,-2.67E-02
GSPC,39930,79,8.58E+02,-1.01E-02
IXIC,39930,79,1.68E+03,-8.80E-03
DJI,39930,79,8.03E+03,-6.40E-03
DAX,39930,79,4.69E+03,4.20E-03
FTSE,39925,79,4.03E+03,1.08E-02
AUX,39926,79,9.05E+02,1.59E-02
HSI,39932,79,1.50E+04,2.76E-02
CAC,39927,79,3.10E+03,3.13E-02
SSE,39937,79,2.56E+03,3.32E-02
DAX,39931,80,4.61E+03,-1.85E-02
IXIC,39931,80,1.67E+03,-3.30E-03
FTSE,39926,80,4.02E+03,-3.10E-03
GSPC,39931,80,8.55E+02,-2.70E-03
DJI,39931,80,8.02E+03,-1.00E-03
CAC,39930,80,3.10E+03,-1.00E-04
SSE,39938,80,2.57E+03,2.90E-03
AUX,39927,80,9.12E+02,7.00E-03
HSI,39933,80,1.55E+04,3.77E-02
N225,39933,80,8.83E+03,3.94E-02
CAC,39931,81,3.05E+03,-1.66E-02
AUX,39930,81,9.07E+02,-5.10E-03
SSE,39939,81,2.59E+03,9.80E-03
N225,39934,81,8.98E+03,1.69E-02
DJI,39932,81,8.19E+03,2.11E-02
DAX,39932,81,4.70E+03,2.11E-02
GSPC,39932,81,8.74E+02,2.16E-02
IXIC,39932,81,1.71E+03,2.28E-02
FTSE,39927,81,4.16E+03,3.43E-02
HSI,39937,81,1.64E+04,5.54E-02
AUX,39931,82,8.91E+02,-1.77E-02
DJI,39933,82,8.17E+03,-2.20E-03
GSPC,39933,82,8.73E+02,-1.00E-03
SSE,39940,82,2.60E+03,1.90E-03
FTSE,39930,82,4.17E+03,2.60E-03
HSI,39938,82,1.64E+04,3.00E-03
IXIC,39933,82,1.72E+03,3.10E-03
DAX,39933,82,4.77E+03,1.38E-02
CAC,39932,82,3.12E+03,2.16E-02
N225,39940,82,9.39E+03,4.55E-02
FTSE,39931,83,4.10E+03,-1.69E-02
IXIC,39934,83,1.72E+03,1.10E-03
N225,39941,83,9.43E+03,5.00E-03
GSPC,39934,83,8.78E+02,5.40E-03
DJI,39934,83,8.21E+03,5.40E-03
AUX,39932,83,9.00E+02,9.60E-03
SSE,39941,83,2.63E+03,1.09E-02
CAC,39933,83,3.16E+03,1.38E-02
HSI,39939,83,1.68E+04,2.46E-02
DAX,39937,83,4.90E+03,2.79E-02
SSE,39944,84,2.58E+03,-1.75E-02
DAX,39938,84,4.85E+03,-1.01E-02
AUX,39933,84,8.91E+02,-9.70E-03
N225,39944,84,9.45E+03,2.00E-03
FTSE,39932,84,4.19E+03,2.28E-02
HSI,39940,84,1.72E+04,2.28E-02
CAC,39937,84,3.24E+03,2.47E-02
IXIC,39937,84,1.76E+03,2.58E-02
DJI,39937,84,8.43E+03,2.61E-02
GSPC,39937,84,9.07E+02,3.39E-02
N225,39945,85,9.30E+03,-1.62E-02
AUX,39934,85,8.86E+02,-6.00E-03
IXIC,39938,85,1.75E+03,-5.40E-03
CAC,39938,85,3.23E+03,-4.00E-03
GSPC,39938,85,9.04E+02,-3.80E-03
DJI,39938,85,8.41E+03,-1.90E-03
DAX,39939,85,4.88E+03,5.70E-03
HSI,39941,85,1.74E+04,1.00E-02
FTSE,39933,85,4.24E+03,1.29E-02
SSE,39945,85,2.62E+03,1.49E-02
HSI,39944,86,1.71E+04,-1.74E-02
DAX,39940,86,4.80E+03,-1.57E-02
FTSE,39934,86,4.24E+03,-1.00E-04
IXIC,39939,86,1.76E+03,2.80E-03
N225,39946,86,9.34E+03,4.50E-03
DJI,39939,86,8.51E+03,1.21E-02
GSPC,39939,86,9.20E+02,1.74E-02
SSE,39946,86,2.66E+03,1.74E-02
CAC,39939,86,3.28E+03,1.81E-02
AUX,39937,86,9.02E+02,1.83E-02
N225,39947,87,9.09E+03,-2.64E-02
IXIC,39940,87,1.72E+03,-2.44E-02
GSPC,39940,87,9.07E+02,-1.32E-02
DJI,39940,87,8.41E+03,-1.20E-02
CAC,39940,87,3.25E+03,-9.70E-03
SSE,39947,87,2.64E+03,-9.00E-03
AUX,39938,87,9.02E+02,2.00E-04
HSI,39945,87,1.72E+04,3.80E-03
DAX,39941,87,4.91E+03,2.29E-02
FTSE,39937,87,4.24E+03,0
DAX,39944,88,4.87E+03,-9.60E-03
HSI,39946,88,1.71E+04,-5.50E-03
SSE,39948,88,2.65E+03,2.00E-03
AUX,39939,88,9.09E+02,7.40E-03
IXIC,39941,88,1.74E+03,1.33E-02
CAC,39941,88,3.31E+03,1.88E-02
N225,39948,88,9.27E+03,1.88E-02
DJI,39941,88,8.57E+03,1.96E-02
FTSE,39938,88,4.34E+03,2.21E-02
GSPC,39941,88,9.29E+02,2.41E-02
HSI,39947,89,1.65E+04,-3.04E-02
N225,39951,89,9.04E+03,-2.44E-02
GSPC,39944,89,9.09E+02,-2.15E-02
CAC,39944,89,3.25E+03,-1.93E-02
DJI,39944,89,8.42E+03,-1.82E-02
IXIC,39944,89,1.73E+03,-4.50E-03
DAX,39945,89,4.85E+03,-2.60E-03
AUX,39940,89,9.11E+02,2.50E-03
SSE,39951,89,2.65E+03,2.80E-03
FTSE,39939,89,4.40E+03,1.37E-02
DAX,39946,90,4.73E+03,-2.61E-02
IXIC,39945,90,1.72E+03,-8.80E-03
CAC,39945,90,3.23E+03,-5.40E-03
GSPC,39945,90,9.08E+02,-1.00E-03
FTSE,39940,90,4.40E+03,5.00E-04
AUX,39941,90,9.15E+02,4.10E-03
DJI,39945,90,8.47E+03,6.00E-03
SSE,39952,90,2.68E+03,9.00E-03
HSI,39948,90,1.68E+04,1.51E-02
N225,39952,90,9.29E+03,2.78E-02
IXIC,39946,91,1.66E+03,-3.01E-02
GSPC,39946,91,8.84E+02,-2.69E-02
CAC,39946,91,3.15E+03,-2.42E-02
DJI,39946,91,8.28E+03,-2.18E-02
SSE,39953,91,2.65E+03,-9.40E-03
AUX,39944,91,9.12E+02,-2.40E-03
DAX,39947,91,4.74E+03,2.30E-03
N225,39953,91,9.34E+03,5.90E-03
HSI,39951,91,1.70E+04,1.38E-02
FTSE,39941,91,4.46E+03,1.44E-02
SSE,39954,92,2.61E+03,-1.54E-02
N225,39954,92,9.26E+03,-8.60E-03
FTSE,39944,92,4.44E+03,-6.00E-03
DAX,39948,92,4.74E+03,-2.00E-04
CAC,39947,92,3.16E+03,1.10E-03
DJI,39947,92,8.33E+03,5.60E-03
GSPC,39947,92,8.93E+02,1.04E-02
AUX,39945,92,9.23E+02,1.15E-02
IXIC,39947,92,1.69E+03,1.50E-02
HSI,39952,92,1.75E+04,3.06E-02
GSPC,39948,93,8.83E+02,-1.14E-02
DJI,39948,93,8.27E+03,-7.50E-03
IXIC,39948,93,1.68E+03,-5.40E-03
SSE,39955,93,2.60E+03,-5.00E-03
N225,39955,93,9.23E+03,-4.10E-03
HSI,39953,93,1.75E+04,-3.90E-03
FTSE,39945,93,4.43E+03,-2.30E-03
AUX,39946,93,9.26E+02,3.40E-03
CAC,39948,93,3.17E+03,4.00E-03
DAX,39951,93,4.85E+03,2.42E-02
FTSE,39946,94,4.33E+03,-2.13E-02
HSI,39954,94,1.72E+04,-1.58E-02
AUX,39947,94,9.27E+02,1.30E-03
SSE,39958,94,2.61E+03,4.80E-03
N225,39958,94,9.35E+03,1.31E-02
DAX,39952,94,4.96E+03,2.22E-02
CAC,39951,94,3.25E+03,2.41E-02
DJI,39951,94,8.50E+03,2.85E-02
GSPC,39951,94,9.10E+02,3.04E-02
IXIC,39951,94,1.73E+03,3.11E-02
SSE,39959,95,2.59E+03,-8.20E-03
HSI,39955,95,1.71E+04,-8.00E-03
N225,39959,95,9.31E+03,-3.90E-03
DJI,39952,95,8.47E+03,-3.40E-03
GSPC,39952,95,9.08E+02,-1.70E-03
AUX,39948,95,9.28E+02,1.10E-03
IXIC,39952,95,1.73E+03,1.30E-03
FTSE,39947,95,4.36E+03,7.20E-03
CAC,39952,95,3.27E+03,9.10E-03
DAX,39953,95,5.04E+03,1.60E-02
DAX,39954,96,4.90E+03,-2.74E-02
AUX,39951,96,9.20E+02,-8.80E-03
DJI,39953,96,8.42E+03,-6.20E-03
GSPC,39953,96,9.03E+02,-5.10E-03
IXIC,39953,96,1.73E+03,-3.90E-03
FTSE,39948,96,4.35E+03,-3.30E-03
HSI,39958,96,1.71E+04,3.50E-03
CAC,39953,96,3.30E+03,8.70E-03
N225,39960,96,9.44E+03,1.37E-02
SSE,39960,96,2.63E+03,1.71E-02
CAC,39954,97,3.22E+03,-2.60E-02
IXIC,39954,97,1.70E+03,-1.89E-02
GSPC,39954,97,8.88E+02,-1.68E-02
DJI,39954,97,8.29E+03,-1.54E-02
HSI,39959,97,1.70E+04,-7.60E-03
N225,39961,97,9.45E+03,1.30E-03
DAX,39955,97,4.92E+03,3.70E-03
AUX,39952,97,9.27E+02,7.00E-03
FTSE,39951,97,4.45E+03,2.26E-02
SSE,39965,97,2.72E+03,3.36E-02
IXIC,39955,98,1.69E+03,-1.90E-03
DJI,39955,98,8.28E+03,-1.80E-03
GSPC,39955,98,8.87E+02,-1.50E-03
DAX,39958,98,4.92E+03,-1.00E-04
SSE,39966,98,2.72E+03,1.10E-03
CAC,39955,98,3.23E+03,3.30E-03
N225,39962,98,9.52E+03,7.50E-03
FTSE,39952,98,4.48E+03,8.10E-03
AUX,39953,98,9.39E+02,1.31E-02
HSI,39960,98,1.79E+04,5.26E-02
FTSE,39953,99,4.47E+03,-3.10E-03
CAC,39958,99,3.24E+03,2.50E-03
AUX,39954,99,9.51E+02,1.36E-02
DAX,39959,99,4.99E+03,1.37E-02
HSI,39962,99,1.82E+04,1.60E-02
N225,39965,99,9.68E+03,1.63E-02
SSE,39967,99,2.78E+03,1.99E-02
DJI,39959,99,8.47E+03,2.37E-02
GSPC,39959,99,9.10E+02,2.63E-02
IXIC,39959,99,1.75E+03,3.45E-02
FTSE,39954,100,4.35E+03,-2.75E-02
DJI,39960,100,8.30E+03,-2.05E-02
GSPC,39960,100,8.93E+02,-1.90E-02
IXIC,39960,100,1.73E+03,-1.11E-02
SSE,39968,100,2.77E+03,-4.10E-03
N225,39966,100,9.70E+03,2.70E-03
DAX,39960,100,5.00E+03,3.00E-03
AUX,39955,100,9.58E+02,6.80E-03
CAC,39959,100,3.27E+03,1.05E-02
HSI,39965,100,1.89E+04,3.95E-02
HSI,39966,101,1.84E+04,-2.64E-02
DAX,39961,101,4.93E+03,-1.36E-02
SSE,39969,101,2.75E+03,-4.80E-03
AUX,39958,101,9.58E+02,-2.00E-04
N225,39967,101,9.74E+03,3.80E-03
FTSE,39955,101,4.37E+03,4.60E-03
CAC,39960,101,3.29E+03,7.60E-03
IXIC,39961,101,1.75E+03,1.20E-02
DJI,39961,101,8.40E+03,1.25E-02
GSPC,39961,101,9.07E+02,1.54E-02
CAC,39961,102,3.26E+03,-9.50E-03
N225,39968,102,9.67E+03,-7.50E-03
AUX,39959,102,9.53E+02,-5.10E-03
DAX,39962,102,4.94E+03,1.60E-03
SSE,39972,102,2.77E+03,5.20E-03
HSI,39967,102,1.86E+04,1.02E-02
DJI,39962,102,8.50E+03,1.15E-02
IXIC,39962,102,1.77E+03,1.29E-02
GSPC,39962,102,9.19E+02,1.36E-02
FTSE,39958,102,4.37E+03,0
HSI,39968,103,1.85E+04,-4.00E-03
AUX,39960,103,9.51E+02,-2.20E-03
CAC,39962,103,3.28E+03,4.30E-03
SSE,39973,103,2.79E+03,7.10E-03
N225,39969,103,9.77E+03,1.02E-02
FTSE,39959,103,4.41E+03,1.06E-02
GSPC,39965,103,9.43E+02,2.58E-02
DJI,39965,103,8.72E+03,2.60E-02
IXIC,39965,103,1.83E+03,3.06E-02
DAX,39965,103,5.14E+03,4.08E-02
DAX,39966,104,5.14E+03,3.00E-04
FTSE,39960,104,4.42E+03,1.00E-03
GSPC,39966,104,9.45E+02,2.00E-03
DJI,39966,104,8.74E+03,2.20E-03
IXIC,39966,104,1.84E+03,4.40E-03
AUX,39961,104,9.59E+02,9.10E-03
HSI,39969,104,1.87E+04,9.60E-03
N225,39972,104,9.87E+03,1.00E-02
SSE,39974,104,2.82E+03,1.02E-02
CAC,39965,104,3.38E+03,3.11E-02
HSI,39972,105,1.83E+04,-2.28E-02
DAX,39967,105,5.05E+03,-1.74E-02
GSPC,39967,105,9.32E+02,-1.37E-02
N225,39973,105,9.79E+03,-8.00E-03
DJI,39967,105,8.68E+03,-7.50E-03
SSE,39975,105,2.80E+03,-6.70E-03
FTSE,39961,105,4.39E+03,-6.50E-03
IXIC,39967,105,1.83E+03,-5.90E-03
CAC,39966,105,3.38E+03,-4.00E-04
AUX,39962,105,9.76E+02,1.72E-02
CAC,39967,106,3.31E+03,-2.02E-02
SSE,39976,106,2.74E+03,-1.91E-02
HSI,39973,106,1.81E+04,-1.07E-02
DAX,39968,106,5.06E+03,2.00E-03
AUX,39965,106,9.80E+02,3.80E-03
FTSE,39962,106,4.42E+03,6.90E-03
DJI,39968,106,8.75E+03,8.60E-03
GSPC,39968,106,9.42E+02,1.15E-02
IXIC,39968,106,1.85E+03,1.32E-02
N225,39974,106,9.99E+03,2.09E-02
GSPC,39969,107,9.40E+02,-2.50E-03
N225,39975,107,9.98E+03,-1.00E-03
IXIC,39969,107,1.85E+03,-3.00E-04
CAC,39968,107,3.31E+03,7.00E-04
AUX,39966,107,9.81E+02,1.30E-03
DJI,39969,107,8.76E+03,1.50E-03
DAX,39969,107,5.08E+03,2.40E-03
SSE,39979,107,2.79E+03,1.67E-02
FTSE,39965,107,4.51E+03,2.00E-02
HSI,39974,107,1.88E+04,4.03E-02
AUX,39967,108,9.63E+02,-1.79E-02
DAX,39972,108,5.00E+03,-1.42E-02
FTSE,39966,108,4.48E+03,-6.50E-03
SSE,39980,108,2.78E+03,-4.90E-03
IXIC,39972,108,1.84E+03,-3.80E-03
GSPC,39972,108,9.39E+02,-1.00E-03
DJI,39972,108,8.76E+03,2.00E-04
HSI,39975,108,1.88E+04,3.00E-04
CAC,39969,108,3.34E+03,8.20E-03
N225,39976,108,1.01E+04,1.55E-02
FTSE,39967,109,4.38E+03,-2.09E-02
CAC,39972,109,3.29E+03,-1.48E-02
N225,39979,109,1.00E+04,-9.50E-03
DAX,39973,109,5.00E+03,-1.40E-03
DJI,39973,109,8.76E+03,-2.00E-04
GSPC,39973,109,9.42E+02,3.50E-03
HSI,39976,109,1.89E+04,5.20E-03
IXIC,39973,109,1.86E+03,9.60E-03
SSE,39981,109,2.81E+03,1.23E-02
AUX,39968,109,9.80E+02,1.76E-02
N225,39980,110,9.75E+03,-2.86E-02
HSI,39979,110,1.85E+04,-2.07E-02
AUX,39969,110,9.61E+02,-1.99E-02
IXIC,39974,110,1.85E+03,-3.80E-03
GSPC,39974,110,9.39E+02,-3.50E-03
DJI,39974,110,8.74E+03,-2.70E-03
FTSE,39968,110,4.39E+03,8.00E-04
CAC,39973,110,3.30E+03,2.10E-03
DAX,39974,110,5.05E+03,1.07E-02
SSE,39982,110,2.85E+03,1.56E-02
HSI,39980,111,1.82E+04,-1.80E-02
AUX,39972,111,9.50E+02,-1.08E-02
DJI,39975,111,8.77E+03,3.70E-03
IXIC,39975,111,1.86E+03,5.00E-03
CAC,39974,111,3.32E+03,5.60E-03
GSPC,39975,111,9.45E+02,6.10E-03
N225,39981,111,9.84E+03,9.00E-03
SSE,39983,111,2.88E+03,9.30E-03
DAX,39975,111,5.11E+03,1.11E-02
FTSE,39969,111,4.44E+03,1.18E-02
N225,39982,112,9.70E+03,-1.39E-02
FTSE,39972,112,4.41E+03,-7.50E-03
DAX,39976,112,5.07E+03,-7.40E-03
HSI,39981,112,1.81E+04,-4.50E-03
IXIC,39976,112,1.86E+03,-1.90E-03
GSPC,39976,112,9.46E+02,1.40E-03
DJI,39976,112,8.80E+03,3.20E-03
AUX,39973,112,9.54E+02,3.70E-03
SSE,39986,112,2.90E+03,5.50E-03
CAC,39975,112,3.33E+03,5.90E-03
DAX,39979,113,4.89E+03,-3.54E-02
GSPC,39979,113,9.24E+02,-2.38E-02
IXIC,39979,113,1.82E+03,-2.28E-02
DJI,39979,113,8.61E+03,-2.13E-02
HSI,39982,113,1.78E+04,-1.70E-02
AUX,39974,113,9.49E+02,-5.30E-03
CAC,39976,113,3.33E+03,-2.60E-03
SSE,39987,113,2.89E+03,-1.20E-03
FTSE,39973,113,4.40E+03,-1.00E-04
N225,39983,113,9.79E+03,8.50E-03
CAC,39979,114,3.22E+03,-3.20E-02
GSPC,39980,114,9.12E+02,-1.27E-02
DJI,39980,114,8.50E+03,-1.25E-02
IXIC,39980,114,1.80E+03,-1.11E-02
DAX,39980,114,4.89E+03,2.00E-04
N225,39986,114,9.83E+03,4.10E-03
FTSE,39974,114,4.44E+03,7.30E-03
HSI,39983,114,1.79E+04,8.10E-03
SSE,39988,114,2.92E+03,1.02E-02
AUX,39975,114,9.59E+02,1.10E-02
N225,39987,115,9.55E+03,-2.82E-02
AUX,39976,115,9.40E+02,-2.06E-02
DAX,39981,115,4.80E+03,-1.86E-02
CAC,39980,115,3.21E+03,-1.70E-03
GSPC,39981,115,9.11E+02,-1.40E-03
DJI,39981,115,8.50E+03,-9.00E-04
SSE,39989,115,2.93E+03,9.00E-04
FTSE,39975,115,4.46E+03,5.70E-03
IXIC,39981,115,1.81E+03,6.60E-03
HSI,39986,115,1.81E+04,7.70E-03
HSI,39987,116,1.75E+04,-2.89E-02
CAC,39981,116,3.16E+03,-1.64E-02
AUX,39979,116,9.27E+02,-1.32E-02
FTSE,39976,116,4.44E+03,-4.50E-03
IXIC,39982,116,1.81E+03,-2.00E-04
SSE,39990,116,2.93E+03,1.10E-03
N225,39988,116,9.59E+03,4.30E-03
DJI,39982,116,8.56E+03,6.90E-03
DAX,39982,116,4.84E+03,7.80E-03
GSPC,39982,116,9.18E+02,8.40E-03
FTSE,39979,117,4.33E+03,-2.61E-02
DJI,39983,117,8.54E+03,-1.90E-03
DAX,39983,117,4.84E+03,4.00E-04
GSPC,39983,117,9.21E+02,3.10E-03
AUX,39980,117,9.33E+02,5.90E-03
CAC,39982,117,3.19E+03,1.04E-02
IXIC,39983,117,1.83E+03,1.09E-02
SSE,39993,117,2.98E+03,1.61E-02
HSI,39988,117,1.79E+04,2.02E-02
N225,39989,117,9.80E+03,2.15E-02
IXIC,39986,118,1.77E+03,-3.35E-02
GSPC,39986,118,8.93E+02,-3.06E-02
DAX,39986,118,4.69E+03,-3.02E-02
DJI,39986,118,8.34E+03,-2.35E-02
SSE,39994,118,2.96E+03,-5.40E-03
FTSE,39980,118,4.33E+03,6.00E-04
AUX,39981,118,9.36E+02,3.70E-03
